run_id,logged_at,event_subject,event_day,intent_protected,intent_label,intent_confidence,intent_reason,ai_action,ai_confidence,ai_reason,proposed_action,human_final_action,was_overridden,id,createdAt,updatedAt
82,2026-09-04T14:25:40.740Z,Board Preparation Meeting,11.09.2026,TRUE,active_contribution,0.9,"As organizer of a 'Board Preparation Meeting' with multiple other attendees, the event strongly signals that the user must actively contribute/drive the discussion and prepare materials for a high-stakes meeting; cancelling would likely disrupt board-facing preparations.",cancel,0.9,"You are the organizer of a one-off meeting with 6 other attendees and responses were requested. As organizer, cancelling will notify all attendees and remove the event from everyone's calendars while you are out of office.",keep,keep,FALSE,55,2026-09-04T14:25:40.839Z,2026-09-04T14:25:40.839Z
83,2026-09-04T14:29:50.472Z,Team Sync,07.09.2026,TRUE,active_contribution,0.75,User is the organizer of a small 'Team Sync' with only three other attendees. The combination of being organizer and a small-group sync provides a clear signal that the user likely must actively contribute or drive the discussion.,cancel,0.9,"You are the organizer of a non-recurring meeting with 3 other attendees and responses are requested. As organizer, canceling will notify attendees and remove the event for everyone, which is appropriate while you are out of office.",keep,keep,FALSE,56,2026-09-04T14:29:50.607Z,2026-09-04T14:29:50.607Z
83,2026-09-04T14:29:50.472Z,Project Kickoff,07.09.2026,TRUE,active_contribution,0.88,"You are the organizer of a 'Project Kickoff' with five other attendees. Kickoffs typically require the organizer to present, set direction, and drive initial decisions, which is a clear signal of active contribution and makes this event important to keep during OOO.",cancel,0.9,You are the organizer of a one-off Project Kickoff with 5 other attendees and responses are requested; canceling will notify all participants and remove the meeting during your out-of-office.,keep,keep,FALSE,57,2026-09-04T14:29:50.608Z,2026-09-04T14:29:50.608Z
83,2026-09-04T14:29:50.472Z,Budget review,08.09.2026,FALSE,none,0.3,"Subject 'Budget review' could be important, but there is no clear signal of required active contribution, career/relationship stakes, or a large all-hands: user is not organizer, there are 5 other attendees (small group) and the event is not recurring. Role and stakes are ambiguous, so do not protect.",decline,0.9,"You are an invitee (not the organizer), the meeting is one-off with 5 other attendees, and a response is requested. Declining is appropriate while you are out of office so others are notified; send a brief note if desired.",decline,keep,TRUE,58,2026-09-04T14:29:50.609Z,2026-09-04T14:29:50.609Z
83,2026-09-04T14:29:50.472Z,Cross-Team Planning,08.09.2026,FALSE,none,0.4,"Subject 'Cross-Team Planning' with 13 other attendees and not the organizer suggests a collaborative meeting rather than one where the user must actively drive, is uniquely responsible, or is a large company-wide update. No clear signal of organizer/decision-maker role, relationship/career criticality, or 'stay informed' all-hands intent—ambiguous, so do not protect.",decline,0.9,"You are an invitee (not the organizer), the invitation requests a response, and this is a single meeting. Declining will notify the organizer and attendees while removing it from your calendar as an out-of-office response.",decline,keep,TRUE,59,2026-09-04T14:29:50.610Z,2026-09-04T14:29:50.610Z
83,2026-09-04T14:29:50.472Z,Weekly (tbd),09.09.2026,FALSE,none,0.3,"Subject is vague ('Weekly (tbd)'), user is not the organizer, event is non-recurring and has 4 other attendees. No clear signal that the user must actively contribute, that this is a career/relationship-critical 1:1, or that it's a company-wide update. Ambiguous intent -> do not protect.",decline,0.9,"You are not the organizer, the invite requests a response, and this is a single meeting during your out-of-office period. Declining will notify the organizer and leave the meeting for other attendees.",decline,keep,TRUE,60,2026-09-04T14:29:50.611Z,2026-09-04T14:29:50.611Z
83,2026-09-04T14:29:50.472Z,Quick Catch-Up,10.09.2026,FALSE,none,0.3,"Subject is vague ('Quick Catch-Up'), user is not the organizer, only 3 other attendees and not recurring. No clear signal that the user must actively contribute, that this is career/relationship-critical, or that it's an important all-hands; intent is ambiguous.",delete,0.9,"User is not the organizer, a response is not requested, and this is a single-instance meeting with a small attendee list — remove it from the user's calendar only.",delete,keep,TRUE,61,2026-09-04T14:29:50.613Z,2026-09-04T14:29:50.613Z
83,2026-09-04T14:29:50.472Z,Review with Prof. (Supervisor),10.09.2026,TRUE,relationship_career,0.92,"Subject explicitly names a supervisor and is a 'Review' — a small meeting (organizer, 2 others) that is career/relationship-critical. Cancelling would carry professional cost and likely requires the user's active participation.",cancel,0.9,"You are the organizer of this non-recurring meeting and there are two other attendees; cancelling will notify everyone and remove the event for all. Response requested reinforces that attendees expect coordination, so cancelling is appropriate while you're out of office.",keep,keep,FALSE,62,2026-09-04T14:29:50.614Z,2026-09-04T14:29:50.614Z
83,2026-09-04T14:29:50.472Z,Focus Time (self),10.09.2026,FALSE,none,0.9,"Subject indicates personal ""Focus Time (self)"", user is organizer, there are zero other attendees and no recurrence. This is personal deep-work time rather than a meeting requiring active contribution, relationship protection, or a mandatory all-hands; therefore it should not be specially protected during out-of-office.",keep,0.9,"Event is a self-organized Focus Time with no other attendees. None of the other actions apply (not an invite to decline/delete, and no attendees to cancel). Leave it unchanged.",keep,keep,FALSE,63,2026-09-04T14:29:50.615Z,2026-09-04T14:29:50.615Z
83,2026-09-04T14:29:50.472Z,Company Town Hall,11.09.2026,TRUE,stay_informed,0.9,Subject is a Company Town Hall with ~51 other attendees — a typical large company-wide update where staying informed is important even if not the organizer.,keep,0.9,"User is not the organizer and no response is requested. This is a large company town hall (51 other attendees), likely important for general information; leave it on the calendar so the user can remain informed.",keep,keep,FALSE,64,2026-09-04T14:29:50.616Z,2026-09-04T14:29:50.616Z
83,2026-09-04T14:29:50.472Z,Client Demo (you present),11.09.2026,TRUE,active_contribution,0.95,Subject indicates a client demo and notes 'you present' — the user is the active presenter for a client-facing meeting. Cancelling would disrupt their required contribution and has clear professional/relationship implications.,decline,0.9,"You are not the organizer, a response is requested, and the meeting requires you to present. While OOO, decline the invitation (with a note offering to reschedule or propose an alternate presenter) so attendees are notified and the organizer can adjust.",keep,keep,FALSE,65,2026-09-04T14:29:50.617Z,2026-09-04T14:29:50.617Z
83,2026-09-04T14:29:50.472Z,Board Preparation Meeting,11.09.2026,TRUE,active_contribution,0.9,Organizer of a 'Board Preparation Meeting' with six other attendees indicates the user is likely driving content/preparing/presenting for a board-level session; cancelling would disrupt a preparatory role.,cancel,0.9,"You are the organizer of a one-off meeting with 6 other attendees and responses are requested. As organizer, cancelling will notify all attendees and remove the event for everyone, which is the appropriate action while you're out of office.",keep,keep,FALSE,66,2026-09-04T14:29:50.618Z,2026-09-04T14:29:50.618Z
84,2026-09-04T14:31:22.461Z,Team Sync,07.09.2026,TRUE,active_contribution,0.7,"User is the organizer of a small (4-person) 'Team Sync' where the organizer likely drives the discussion or coordinates. This signals active contribution responsibility, so the event should be protected. Not fully certain because subject is generic, so confidence is moderate.",cancel,0.9,"You are the organizer of a non-recurring meeting with 3 other attendees and responses are requested. As organizer, cancelling the event will notify participants and remove it from everyone's calendar during your out-of-office.",keep,keep,FALSE,67,2026-09-04T14:31:22.571Z,2026-09-04T14:31:22.571Z
84,2026-09-04T14:31:22.461Z,Project Kickoff,07.09.2026,TRUE,active_contribution,0.9,"As the organizer of a 'Project Kickoff' with a small group (5 other attendees), there is a clear signal the user will actively lead or drive the meeting (present, set direction, coordinate next steps). That intent fits active_contribution, so the event should be protected.",cancel,0.9,"You are the meeting organizer and there are other attendees (5). Since responses were requested and you will be out of office, canceling will notify all attendees and remove the event for everyone so they can reschedule or proceed without you.",keep,keep,FALSE,68,2026-09-04T14:31:22.572Z,2026-09-04T14:31:22.572Z
84,2026-09-04T14:31:22.461Z,Budget review,08.09.2026,FALSE,none,0.3,"Subject 'Budget review' could be important, but user is not the organizer, there are only 5 other attendees (small group), and it's not recurring. No clear signal the user must actively contribute, that it's relationship/career-critical, or that it's a large all-hands to stay informed. Ambiguous importance, so do not protect.",decline,0.9,"You are an invitee (not the organizer), a response is requested, and this is a single-occurrence meeting. While out of office, the appropriate action is to decline so the organizer and other attendees are notified.",decline,keep,TRUE,69,2026-09-04T14:31:22.573Z,2026-09-04T14:31:22.573Z
84,2026-09-04T14:31:22.461Z,Cross-Team Planning,08.09.2026,FALSE,none,0.3,"Subject 'Cross-Team Planning' with 13 other attendees suggests a multi-team coordination meeting, but the user is not the organizer and there is no clear signal they must actively lead, decide, or that this is a career-critical 1:1 or an all-hands update. Intent is ambiguous, so do not protect.",decline,0.9,"You are an invitee (not the organizer) and the invitation requests a response. While out of office, the appropriate action is to decline so organizers know you won't attend; the meeting remains for others.",decline,keep,TRUE,70,2026-09-04T14:31:22.574Z,2026-09-04T14:31:22.574Z
84,2026-09-04T14:31:22.461Z,Weekly (tbd),09.09.2026,FALSE,none,0.3,"Subject 'Weekly (tbd)' is vague; user is not the organizer, there are 4 other attendees, and it's a single instance. No clear signal that the user must actively contribute, that it is a career/relationship-critical 1:1, or that it's a large important all-hands. Ambiguous/weak signals so do not protect.",decline,0.9,"You are not the organizer, the invitation requests a response, and this is a single meeting during your out-of-office period. Declining with a note is the appropriate action so the organizer and attendees are informed while the event remains for others.",decline,keep,TRUE,71,2026-09-04T14:31:22.575Z,2026-09-04T14:31:22.575Z
84,2026-09-04T14:31:22.461Z,Quick Catch-Up,10.09.2026,FALSE,none,0.25,"Subject is generic ('Quick Catch-Up'), user is not the organizer, and there are 3 other attendees. No clear signal that the user must actively contribute, that it's career/relationship-critical, or that it's a large important update. Ambiguous/weak signal, so do not protect.",delete,0.9,"You are not the organizer, a response is not requested, and this is a single, small meeting. Remove it from your own calendar during out-of-office without notifying others.",delete,keep,TRUE,72,2026-09-04T14:31:22.576Z,2026-09-04T14:31:22.576Z
84,2026-09-04T14:31:22.461Z,Review with Prof. (Supervisor),10.09.2026,TRUE,relationship_career,0.9,Subject explicitly indicates a review with a supervisor. The user is the organizer of a small (2 other attendees) one-on-one-style meeting where cancelling would carry professional/relationship consequences.,cancel,0.9,"You are the organizer of a non-recurring meeting with other attendees and a response is requested. Cancelling will notify attendees and remove the event for everyone, which is appropriate while you are out of office.",keep,keep,FALSE,73,2026-09-04T14:31:22.576Z,2026-09-04T14:31:22.576Z
84,2026-09-04T14:31:22.461Z,Focus Time (self),10.09.2026,FALSE,none,0.9,"Subject is personal ""Focus Time (self)"" with no other attendees. This is blocked personal time rather than an event where the user must actively contribute, is relationship-critical, or is a company-wide update.",keep,0.9,Personal 'Focus Time' event that you organize with zero other attendees; not an invited meeting to decline or cancel. Safe to leave untouched during out-of-office.,keep,keep,FALSE,74,2026-09-04T14:31:22.577Z,2026-09-04T14:31:22.577Z
84,2026-09-04T14:31:22.461Z,Company Town Hall,11.09.2026,TRUE,stay_informed,0.9,"Subject is a 'Company Town Hall' with ~51 other attendees, indicating a large all-hands style update where attending is important to stay informed; this clearly matches the 'stay_informed' intent.",keep,0.9,"This is a company town hall with many attendees (all-hands style). You are not the organizer and a response is not requested, and the event likely conveys important company-wide information, so leave it on your calendar rather than canceling, declining, or deleting.",keep,keep,FALSE,75,2026-09-04T14:31:22.578Z,2026-09-04T14:31:22.578Z
84,2026-09-04T14:31:22.461Z,Client Demo (you present),11.09.2026,TRUE,active_contribution,0.95,Subject explicitly states 'Client Demo (you present)' — the user is the presenter for a client-facing meeting. This is an active contribution and client-facing interaction where cancelling would carry professional cost.,decline,0.9,"You are not the organizer and a response is requested. The event is a single-instance client demo where you are scheduled to present; since you will be out of office, decline the invitation (sending a note) so the organizer and other attendees are notified and can reassign or reschedule.",keep,keep,FALSE,76,2026-09-04T14:31:22.579Z,2026-09-04T14:31:22.579Z
84,2026-09-04T14:31:22.461Z,Board Preparation Meeting,11.09.2026,TRUE,active_contribution,0.92,Subject is a 'Board Preparation Meeting' and you are the organizer with a small group (6 others). This strongly indicates you must actively contribute/drive the meeting (preparing materials or leading discussion) and cancelling would be consequential.,cancel,0.9,You are the organizer of a non-recurring meeting with 6 other attendees and responses are requested; cancelling will notify all participants and remove the event from their calendars while you are out of office.,keep,keep,FALSE,77,2026-09-04T14:31:22.579Z,2026-09-04T14:31:22.579Z
85,2026-09-04T14:34:03.578Z,Team Sync,07.09.2026,TRUE,active_contribution,0.75,"User is the organizer of a small 'Team Sync' with only 3 other attendees, which strongly suggests the user will actively lead or contribute to the meeting. This indicates a clear active_contribution intent.",cancel,0.9,"You are the organizer and there are 3 other attendees; since a response was requested and this meeting falls during your out-of-office period, cancelling will notify participants and remove the event for everyone.",keep,keep,FALSE,78,2026-09-04T14:34:03.697Z,2026-09-04T14:34:03.697Z
85,2026-09-04T14:34:03.578Z,Project Kickoff,07.09.2026,TRUE,active_contribution,0.9,"As the organizer of a 'Project Kickoff' with 5 other attendees, the user is likely leading the meeting to set direction and drive discussion. This indicates an active contribution role (presentation/lead), so the event should be protected.",cancel,0.9,"You are the organizer of a non-recurring meeting with 5 other attendees. As organizer, cancelling the event while you're out of office will notify all attendees and remove it from their calendars, which is appropriate since you cannot run the kickoff.",keep,keep,FALSE,79,2026-09-04T14:34:03.698Z,2026-09-04T14:34:03.698Z
85,2026-09-04T14:34:03.578Z,Budget review,08.09.2026,FALSE,none,0.3,"Subject 'Budget review' could be important but there is no clear signal the user must actively contribute or that this is a relationship-critical meeting. The user is not the organizer, there are 5 other attendees (small group), and it is not recurring — ambiguous whether the user is a decision-maker or presenter. Because the intent is not clear, do not protect.",decline,0.9,"You are an invitee (not the organizer), a response is requested, and this is a single meeting with multiple attendees—declining is the appropriate action to notify the organizer and remove it from your calendar.",decline,keep,TRUE,80,2026-09-04T14:34:03.700Z,2026-09-04T14:34:03.700Z
85,2026-09-04T14:34:03.578Z,Cross-Team Planning,08.09.2026,FALSE,none,0.35,"Subject 'Cross-Team Planning' suggests a collaborative meeting but provides no clear signal the user must actively contribute (not the organizer) nor that it is relationship- or career-critical or a large all-hands. With ~13 other attendees it is ambiguous whether the user drives the meeting or merely attends, so do not protect.",decline,0.9,"You are not the organizer, the invite requests a response, and this is a single-instance meeting with multiple attendees — appropriate to send a decline so others know you’ll be absent.",decline,keep,TRUE,81,2026-09-04T14:34:03.701Z,2026-09-04T14:34:03.701Z
85,2026-09-04T14:34:03.578Z,Weekly (tbd),09.09.2026,FALSE,none,0.3,Subject is generic ('Weekly (tbd)') with no organizer flag and only 4 other attendees; intent (presenting/relationship-critical/stay-informed) is unclear. Ambiguous signal — do not protect.,decline,0.9,"You are not the organizer, the invitation requests a response, and there are other attendees. Declining will notify the organizer and keep the event on others' calendars while removing it from yours.",decline,keep,TRUE,82,2026-09-04T14:34:03.702Z,2026-09-04T14:34:03.702Z
85,2026-09-04T14:34:03.578Z,Quick Catch-Up,10.09.2026,FALSE,none,0.25,"Subject is vague ('Quick Catch-Up'), the user is not the organizer, there are multiple other attendees (3) and it is not recurring. No clear signal of active contribution, relationship/career criticality, or a large important all-hands — ambiguous and likely optional.",delete,0.9,"You are not the organizer, the invite does not request a response, and this is a single small meeting. Best action is to remove it from your own calendar without notifying others.",delete,keep,TRUE,83,2026-09-04T14:34:03.703Z,2026-09-04T14:34:03.703Z
85,2026-09-04T14:34:03.578Z,Review with Prof. (Supervisor),10.09.2026,TRUE,relationship_career,0.9,"Subject explicitly names a supervisor (""Prof. (Supervisor)"") indicating a career/relationship-critical meeting. It's a small meeting (organizer is the user, 2 other attendees) where cancelling could carry professional cost.",cancel,0.9,"You are the organizer of a non-recurring meeting with other attendees and responses are requested. As organizer, cancelling will notify attendees and remove the event for everyone while you are out of office.",keep,keep,FALSE,84,2026-09-04T14:34:03.705Z,2026-09-04T14:34:03.705Z
85,2026-09-04T14:34:03.578Z,Focus Time (self),10.09.2026,FALSE,none,0.9,"Subject indicates personal ""Focus Time (self)"" with zero other attendees. Although you are the organizer, this is a self-directed solo block (no active contribution to others, no relationship/career or stay-informed signal), so it should not be protected.",keep,0.9,"This is a self-organized Focus Time event with no other attendees. It appears to be a personal calendar block (not a meeting to notify others), so leave it unchanged during the out-of-office period.",keep,keep,FALSE,85,2026-09-04T14:34:03.707Z,2026-09-04T14:34:03.707Z
85,2026-09-04T14:34:03.578Z,Company Town Hall,11.09.2026,TRUE,stay_informed,0.9,"Subject is a Company Town Hall with ~51 attendees, a classic large all-hands where the user is one of many and the content is important to stay informed. This clearly matches the 'stay_informed' intent.",keep,0.9,"Large company town hall (51 other attendees), not the organizer, and no response is requested. This is an all-hands style event where staying informed is important, so leave it on the calendar rather than cancelling or declining.",keep,keep,FALSE,86,2026-09-04T14:34:03.708Z,2026-09-04T14:34:03.708Z
85,2026-09-04T14:34:03.578Z,Client Demo (you present),11.09.2026,TRUE,active_contribution,0.9,Subject explicitly notes 'you present' for a 'Client Demo' with multiple attendees — clear signal the user must actively contribute and that it's a client-facing meeting where cancellation would have professional consequences.,decline,0.8,"You are invited (not the organizer), a response is requested, and you'll be out of office. The appropriate action is to decline so the organizer and attendees are notified. Note: you are listed as the presenter, so consider following up with the organizer to reschedule or assign a replacement.",keep,keep,FALSE,87,2026-09-04T14:34:03.709Z,2026-09-04T14:34:03.709Z
85,2026-09-04T14:34:03.578Z,Board Preparation Meeting,11.09.2026,TRUE,active_contribution,0.9,"As the organizer of a 'Board Preparation Meeting' with six other attendees, this strongly indicates the user must actively prepare/present or drive the session for a high-stakes audience (board), so it should be protected.",cancel,0.9,"You are the organizer and there are 6 other attendees with a response requested. As organizer during an out-of-office period, the appropriate action is to cancel the meeting so attendees are notified and the event is removed for all.",keep,keep,FALSE,88,2026-09-04T14:34:03.711Z,2026-09-04T14:34:03.711Z
86,2026-09-04T14:35:04.013Z,Team Sync,07.09.2026,TRUE,active_contribution,0.7,"You are the organizer of a 'Team Sync' with a small group (3 other attendees). That combination reasonably indicates you likely drive or present in the meeting and should actively contribute, so protect from cancellation.",cancel,0.9,"You are the meeting organizer for a single-instance Team Sync with 3 other attendees and responses are requested. As organizer, cancelling will notify attendees and remove the event for everyone, which is appropriate during your out-of-office period.",keep,keep,FALSE,89,2026-09-04T14:35:04.107Z,2026-09-04T14:35:04.107Z
86,2026-09-04T14:35:04.013Z,Project Kickoff,07.09.2026,TRUE,active_contribution,0.9,"As organizer of a 'Project Kickoff' with a small group (5 others), the user is likely driving the meeting—presenting, aligning the team, or owning key decisions. This clearly signals active contribution.",cancel,0.9,"You are the meeting organizer, there are multiple other attendees (5), and responses are requested. As organizer it's appropriate to cancel the meeting so all attendees are notified and the event is removed from everyone's calendars during your out-of-office period.",keep,keep,FALSE,90,2026-09-04T14:35:04.108Z,2026-09-04T14:35:04.108Z
86,2026-09-04T14:35:04.013Z,Budget review,08.09.2026,FALSE,none,0.3,"Subject 'Budget review' could be important but intent is ambiguous. You are not the organizer, there are 5 other attendees (a small group) and no clear signal you must actively lead, are career-critical, or that this is a company-wide update. Insufficient clear evidence to protect.",decline,0.9,"You are not the organizer, the invitation requests a response, and this is a single meeting with a small set of attendees. Declining is the appropriate action so others know you won't attend during your out-of-office period.",decline,keep,TRUE,91,2026-09-04T14:35:04.109Z,2026-09-04T14:35:04.109Z
86,2026-09-04T14:35:04.013Z,Cross-Team Planning,08.09.2026,FALSE,none,0.3,"Subject 'Cross-Team Planning' with 13 other attendees and not the organizer is ambiguous. It could be an informational all-hands or a collaborative working session, but there is no clear signal that the user must actively contribute, that it is a relationship/career-critical 1:1, or that it is a large important update. Because the intent is uncertain, do not protect.",decline,0.9,"You are an invitee (not the organizer), a response is requested, and the meeting has multiple attendees. Declining notifies the organizer/attendees while leaving the event on others' calendars.",decline,keep,TRUE,92,2026-09-04T14:35:04.109Z,2026-09-04T14:35:04.109Z
86,2026-09-04T14:35:04.013Z,Weekly (tbd),09.09.2026,FALSE,none,0.2,"Subject is vague ('Weekly (tbd)'), you are not the organizer, there are 4 other attendees and it's not recurring. No clear signal that you must actively contribute, that it's career-critical, or that it's a large all-hands; intent is ambiguous, so do not protect.",decline,0.9,"You are not the organizer, there are other attendees, and a response is requested. Best action while out of office is to decline so organizers and attendees are informed; meeting remains for others.",decline,keep,TRUE,93,2026-09-04T14:35:04.110Z,2026-09-04T14:35:04.110Z
86,2026-09-04T14:35:04.013Z,Quick Catch-Up,10.09.2026,FALSE,none,0.3,"Subject is generic ('Quick Catch-Up'), user is not the organizer, there are multiple other attendees (3) and it's not recurring. No clear signal that the user must actively contribute, that it's career/relationship-critical, or that it's a key all-hands update.",delete,0.9,"You are an invitee (not organizer), the invitation does not request a response, and this is a small one-off meeting — remove it from your calendar during out-of-office without notifying others.",delete,keep,TRUE,94,2026-09-04T14:35:04.111Z,2026-09-04T14:35:04.111Z
86,2026-09-04T14:35:04.013Z,Review with Prof. (Supervisor),10.09.2026,TRUE,relationship_career,0.9,"Subject explicitly labels the other party as 'Supervisor' (professor). It's a small meeting the user organized with only two others and likely career- or relationship-critical (performance/mentoring/review), so cancelling would carry social/professional cost.",cancel,0.9,"You are the organizer and there are other attendees; canceling the meeting will notify them and remove it from all calendars while you are out of office. Response was requested, so attendees will be informed and can reschedule.",keep,keep,FALSE,95,2026-09-04T14:35:04.111Z,2026-09-04T14:35:04.111Z
86,2026-09-04T14:35:04.013Z,Focus Time (self),10.09.2026,FALSE,none,0.9,"Subject indicates personal 'Focus Time (self)', user is organizer with zero other attendees and it's not recurring. No clear signal of active contribution, career/relationship-critical meeting, or a large all-hands—thus should not be protected.",keep,0.9,You are the organizer and there are no other attendees—this is a personal Focus Time entry. It should be left untouched rather than cancelled/declined/deleted.,keep,keep,FALSE,96,2026-09-04T14:35:04.112Z,2026-09-04T14:35:04.112Z
86,2026-09-04T14:35:04.013Z,Company Town Hall,11.09.2026,TRUE,stay_informed,0.9,"Subject is a Company Town Hall with ~51 other attendees — a large company-wide update where attendees typically need to stay informed. Although not the organizer, the event clearly matches the 'stay_informed' intent.",keep,0.9,"This is a company town hall with ~51 other attendees where the user is not the organizer and no response is requested. It's a large all-hands style meeting where the user should likely remain informed, so leave the event untouched.",keep,keep,FALSE,97,2026-09-04T14:35:04.113Z,2026-09-04T14:35:04.113Z
86,2026-09-04T14:35:04.013Z,Client Demo (you present),11.09.2026,TRUE,active_contribution,0.95,"Subject explicitly states 'Client Demo (you present)' indicating the user will actively present to a client; this is a high-stakes, user-driven meeting with several attendees and should be protected.",decline,0.8,"You are not the organizer and the invitation requests a response. While you are listed as the presenter, you cannot cancel the meeting for others; therefore the correct action during an out-of-office period is to decline (optionally suggesting a reschedule or delegate a presenter) so attendees are informed.",keep,keep,FALSE,98,2026-09-04T14:35:04.113Z,2026-09-04T14:35:04.113Z
86,2026-09-04T14:35:04.013Z,Board Preparation Meeting,11.09.2026,TRUE,active_contribution,0.9,"You are the organizer of a 'Board Preparation Meeting' — the subject strongly signals the user must actively prepare/drive board materials and discussion. Cancelling would likely disrupt deliverables for an important governance meeting, so protection is warranted.",cancel,0.9,"You are the organizer of a non-recurring meeting with multiple attendees and a response was requested. As organizer, canceling will notify all attendees and remove the event from everyone's calendars, which is appropriate while you are out of office.",keep,keep,FALSE,99,2026-09-04T14:35:04.114Z,2026-09-04T14:35:04.114Z
87,2026-09-04T14:36:33.116Z,Team Sync,07.09.2026,TRUE,active_contribution,0.7,"User is the organizer of a small 'Team Sync' with 3 other attendees, which commonly indicates the user will actively lead or contribute; this provides a clear signal of active_contribution though some ambiguity remains.",cancel,0.9,"You are the organizer of a meeting with other attendees. As organizer, cancelling will notify all attendees and remove the event for everyone — appropriate while you're out of office.",keep,keep,FALSE,100,2026-09-04T14:36:33.219Z,2026-09-04T14:36:33.219Z
87,2026-09-04T14:36:33.116Z,Project Kickoff,07.09.2026,TRUE,active_contribution,0.9,"You are the organizer of a one-time ""Project Kickoff"" with five other attendees — organizer-driven kickoff implies you will lead/drive setup and decisions, so it should be protected.",cancel,0.9,"You are the organizer of a non-recurring Project Kickoff with 5 other attendees and responses are requested. As organizer, cancelling will notify all attendees and remove the meeting from everyone's calendars while you are out of office.",keep,keep,FALSE,101,2026-09-04T14:36:33.220Z,2026-09-04T14:36:33.220Z
87,2026-09-04T14:36:33.116Z,Budget review,08.09.2026,FALSE,none,0.3,"Subject 'Budget review' is important but ambiguous. You are not the organizer and there are 5 other attendees for a single-instance meeting; there is no clear signal you must actively contribute (present/chair/sole decision-maker), nor that this is a large all-hands to stay informed, nor an explicit relationship/career-critical 1:1. Because intent is uncertain, do not protect.",decline,0.9,"You are an invitee (not the organizer), a response is requested, and it's a single-instance meeting with multiple attendees; decline the invitation so others are notified while keeping the event on their calendars.",decline,keep,TRUE,102,2026-09-04T14:36:33.221Z,2026-09-04T14:36:33.221Z
87,2026-09-04T14:36:33.116Z,Cross-Team Planning,08.09.2026,FALSE,none,0.35,"Subject 'Cross-Team Planning' with 13 other attendees and not the organizer suggests a larger collaborative meeting where the user is likely one of many participants. There is no clear signal the user must actively contribute (organizer/presenter/sole decision-maker), nor an explicit relationship/career-critical or large all-hands style event that must be attended to stay informed. Intent is ambiguous, so do not protect.",decline,0.9,You are an invitee (not the organizer) and the invitation requests a response. Decline to notify the organizer and attendees of your absence during your out-of-office period.,decline,keep,TRUE,103,2026-09-04T14:36:33.221Z,2026-09-04T14:36:33.221Z
87,2026-09-04T14:36:33.116Z,Weekly (tbd),09.09.2026,FALSE,none,0.2,"Subject 'Weekly (tbd)' is vague and provides no clear role for you. You are not the organizer, there are 4 other attendees, and it's a single non-recurring meeting — insufficient signal for active contribution, relationship/career criticality, or a company-wide update. Ambiguous, so do not protect.",decline,0.9,"You are an invitee (not the organizer), a response is requested, and the event is a single-instance meeting with a small attendee list. Declining is appropriate so others know you won’t attend while you’re out of office.",decline,keep,TRUE,104,2026-09-04T14:36:33.222Z,2026-09-04T14:36:33.222Z
87,2026-09-04T14:36:33.116Z,Quick Catch-Up,10.09.2026,FALSE,none,0.3,"Subject is generic ('Quick Catch-Up'), user is not the organizer, small informal attendee count (3 others) and not recurring. No clear signal that the user must actively contribute, that it's career/relationship-critical, or that it's a high-value all-hands; intent is ambiguous.",delete,0.9,"You are not the organizer and the invitation does not request a response, so remove it from your personal calendar during out-of-office without notifying others.",delete,keep,TRUE,105,2026-09-04T14:36:33.223Z,2026-09-04T14:36:33.223Z
87,2026-09-04T14:36:33.116Z,Review with Prof. (Supervisor),10.09.2026,TRUE,relationship_career,0.9,"Subject explicitly names a professor who is the user's supervisor, indicating a career- or relationship-critical 1:1; organizer=true and only two other attendees further support that cancelling would carry professional/social cost.",cancel,0.9,"You are the organizer and there are other attendees (2). As organizer, cancelling the meeting will notify and remove it for all attendees during your out-of-office period.",keep,keep,FALSE,106,2026-09-04T14:36:33.224Z,2026-09-04T14:36:33.224Z
87,2026-09-04T14:36:33.116Z,Focus Time (self),10.09.2026,FALSE,none,0.9,"Subject indicates personal 'Focus Time (self)' with the user as organizer and zero other attendees. This is solo, non-collaborative time and does not show signs of required active contribution, relationship/career importance, or a critical all-hands. It can reasonably be canceled or moved during out-of-office.",keep,0.9,This is a self-organized 'Focus Time' with no other attendees. Not appropriate to cancel/decline/delete since the user is the organizer and the event is personal; leave it unchanged.,keep,keep,FALSE,107,2026-09-04T14:36:33.225Z,2026-09-04T14:36:33.225Z
87,2026-09-04T14:36:33.116Z,Company Town Hall,11.09.2026,TRUE,stay_informed,0.9,"Subject is a 'Company Town Hall' with ~51 other attendees, indicating a large all-hands style update where content is important for many employees to hear. This matches the 'stay_informed' intent (company-wide update), so it should be protected.",keep,0.9,"Large company town hall with many attendees (51) where the user is not the organizer and no response is requested. Such all-hands are typically important to remain informed about, so leave it on the calendar.",keep,keep,FALSE,108,2026-09-04T14:36:33.226Z,2026-09-04T14:36:33.226Z
87,2026-09-04T14:36:33.116Z,Client Demo (you present),11.09.2026,TRUE,active_contribution,0.95,"Subject explicitly states 'Client Demo (you present)' with 5 attendees — user is clearly presenting to a client, indicating active contribution and relationship/career importance.",decline,0.9,"You are not the organizer, a response is requested, and you are scheduled to present. While out of office you should decline so organizers and attendees are notified and can arrange a replacement or reschedule.",keep,keep,FALSE,109,2026-09-04T14:36:33.227Z,2026-09-04T14:36:33.227Z
